Channel,Last_Calibrated,Last_Cal_Time,duration,humidity,film temperature,CO2 Cal Gas,CalFile,TYPE,DATE,Current,cal_utc,PCB,C0d,C6d,(spare),C2V_size,a2,a3,a4,a5,b2,b3,b4,b5,c2,c3,c4,c5,A,B,C,D,(spare),(spare),(spare),V2C_size,a7,a8,a9,a10,b7,b8,b9,b10,c7,c8,c9,c10,A',B',C',D',(spare),(spare),(spare),V_RA_5,V_RA_15,mI,I_span,DAC,V_0d_span (actual),V_6d_span (actual),V_0d_target,V_6d_target,Pump_Flow_rate,Cal_Offset_adj,Cal_Gain_adj,(spare),last_zero_humidity,last_zero_humidity,Time Monitoring since last zero,zero_utc,Last_Zero'd,Last_Zero_Time,Number_of_Zeros,V_0d_average,V_Offset_adj,V_Gain_adj,Software Rev,Sample Descriptor,Chamber,Operator,Notes,END
Channel 1-640nm narrow,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,65.91925,22.609497,0,3522820521,8/19/2015,10:15:20 AM,20,0.008619,0.008619,0,P5.0.7,CB11-ST21-3402-Z20,C24,DGN,PCB3402,
Channel 2-640nm narrow,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,65.91925,22.609497,0,3522820521,8/19/2015,10:15:20 AM,20,0.020855,0.020855,0,P5.0.7,CB11-ST21-3402-Z20,C24,DGN,PCB3402,
Channel 3-645nm wide,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,65.91925,22.609497,0,3522820521,8/19/2015,10:15:20 AM,20,0.006291,0.006291,0,P5.0.7,CB11-ST21-3402-Z20,C24,DGN,PCB3402,
Channel 4-640nm narrow,7/30/2015,12:13:25 PM,210,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3521099606,3901,0.080908,5.854826,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006993,-0.167872,1.70904,1.196006,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.023944,-0.167537,1.039754,-1.050976,,,,0.39852,1.202298,80.377736,0.0216,214,1.721079,7.252477,1.314819,6.825603,50,0.40626,0.996273,,65.91925,22.609497,0,3522820521,8/19/2015,10:15:20 AM,20,1.617685,0.302866,0.977993,P5.0.7,CB11-ST21-3402-Z20,C24,DGN,PCB3402,
Channel 1-640nm narrow,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,70.120705,22.232568,0,3522822462,8/19/2015,10:47:42 AM,19,0.020318,0.020318,0,P5.0.7,CB12-ST21-3701-Z20,C25,DGN,PCB3701,
Channel 2-640nm narrow,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,70.120705,22.232568,0,3522822462,8/19/2015,10:47:42 AM,19,0.018361,0.018361,0,P5.0.7,CB12-ST21-3701-Z20,C25,DGN,PCB3701,
Channel 3-645nm wide,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,70.120705,22.232568,0,3522822462,8/19/2015,10:47:42 AM,19,0.006178,0.006178,0,P5.0.7,CB12-ST21-3701-Z20,C25,DGN,PCB3701,
Channel 4-640nm narrow,7/30/2015,1:31:17 PM,173,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3521104277,3901,0.081843,5.853959,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.007403,-0.175083,1.751434,1.200101,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.023467,-0.166549,1.026889,-1.03874,,,,0.461118,1.402811,94.169281,0.0156,155,1.475704,7.075207,1.321846,6.913138,50,0.153858,0.998534,,70.120705,22.232568,0,3522822462,8/19/2015,10:47:42 AM,19,1.371705,0.049859,0.980326,P5.0.7,CB12-ST21-3701-Z20,C25,DGN,PCB3701,
Channel 1-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,80.751686,22.657616,0,3522841040,8/19/2015,3:57:19 PM,4,0.008625,0.008625,0,P5.0.7,CB17-ST5-3402-Z4,C30,DGN,PCB3402,
Channel 2-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,80.751686,22.657616,0,3522841040,8/19/2015,3:57:19 PM,4,0.018041,0.018041,0,P5.0.7,CB17-ST5-3402-Z4,C30,DGN,PCB3402,
Channel 3-645nm wide,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,50,0,0,,80.751686,22.657616,0,3522841040,8/19/2015,3:57:19 PM,4,0.0053,0.0053,0,P5.0.7,CB17-ST5-3402-Z4,C30,DGN,PCB3402,
Channel 4-640nm narrow,8/17/2015,2:58:09 PM,207,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3522664690,3901,0.079323,5.857048,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006278,-0.155314,1.635199,1.188874,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.02483,-0.169667,1.065374,-1.075411,,,,0.539313,1.694404,115.509085,0.0167,166,1.837519,7.326131,1.302579,6.673138,50,0.53494,0.978491,,80.751686,22.657616,0,3522841040,8/19/2015,3:57:19 PM,4,1.811524,0.508945,0.973879,P5.0.7,CB17-ST5-3402-Z4,C30,DGN,PCB3402,
Channel 1-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,86.138245,22.465142,0,3522907880,8/20/2015,10:31:19 AM,5,0.008983,0.008983,0,P5.0.8,CB17-ST6-3402-Z5,C30,DGN,PCB3402,
Channel 2-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,86.138245,22.465142,0,3522907880,8/20/2015,10:31:19 AM,5,0.018191,0.018191,0,P5.0.8,CB17-ST6-3402-Z5,C30,DGN,PCB3402,
Channel 3-645nm wide,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,50,0,0,,86.138245,22.465142,0,3522907880,8/20/2015,10:31:19 AM,5,0.005725,0.005725,0,P5.0.8,CB17-ST6-3402-Z5,C30,DGN,PCB3402,
Channel 4-640nm narrow,8/17/2015,2:58:09 PM,207,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3522664690,3901,0.079323,5.857048,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006278,-0.155314,1.635199,1.188874,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.02483,-0.169667,1.065374,-1.075411,,,,0.539313,1.694404,115.509085,0.0167,166,1.837519,7.326131,1.302579,6.673138,50,0.53494,0.978491,,86.138245,22.465142,0,3522907880,8/20/2015,10:31:19 AM,5,1.767888,0.465309,0.966233,P5.0.8,CB17-ST6-3402-Z5,C30,DGN,PCB3402,
Channel 1-640nm narrow,,,0,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,72.367241,22.457122,0,3522909723,8/20/2015,11:02:02 AM,20,0.004539,0.004539,0,P5.0.8,CB10-ST22-3402-Z21,C26,DGN,PCB3402,
Channel 2-640nm narrow,,,0,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,72.367241,22.457122,0,3522909723,8/20/2015,11:02:02 AM,20,0.003946,0.003946,0,P5.0.8,CB10-ST22-3402-Z21,C26,DGN,PCB3402,
Channel 3-645nm wide,,,0,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,72.367241,22.457122,0,3522909723,8/20/2015,11:02:02 AM,20,0.005577,0.005577,0,P5.0.8,CB10-ST22-3402-Z21,C26,DGN,PCB3402,
Channel 4-640nm narrow,7/30/2015,11:34:26 AM,219,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3521097267,3901,0.080022,5.856016,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006594,-0.160871,1.667875,1.19203,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.02443,-0.168661,1.053533,-1.064109,,,,0.621742,1.906528,128.478605,0.011,110,1.412963,6.883736,1.307995,6.740605,50,0.104968,0.993024,,72.367241,22.457122,0,3522909723,8/20/2015,11:02:02 AM,20,1.322717,0.014722,0.976909,P5.0.8,CB10-ST22-3402-Z21,C26,DGN,PCB3402,
Channel 1-640nm narrow,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,71.320229,22.465142,0,3522911698,8/20/2015,11:34:57 AM,21,0.007973,0.007973,0,P5.0.8,CB11-ST22-3401-Z21,C24,DGN,PCB3401,
Channel 2-640nm narrow,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,71.320229,22.465142,0,3522911698,8/20/2015,11:34:57 AM,21,0.019853,0.019853,0,P5.0.8,CB11-ST22-3401-Z21,C24,DGN,PCB3401,
Channel 3-645nm wide,,,0,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,71.320229,22.465142,0,3522911698,8/20/2015,11:34:57 AM,21,0.006135,0.006135,0,P5.0.8,CB11-ST22-3401-Z21,C24,DGN,PCB3401,
Channel 4-640nm narrow,7/30/2015,12:13:25 PM,210,61.988922,22.054246,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3521099606,3901,0.080908,5.854826,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006993,-0.167872,1.70904,1.196006,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.023944,-0.167537,1.039754,-1.050976,,,,0.39852,1.202298,80.377736,0.0216,214,1.721079,7.252477,1.314819,6.825603,50,0.40626,0.996273,,71.320229,22.465142,0,3522911698,8/20/2015,11:34:57 AM,21,1.583973,0.269154,0.972176,P5.0.8,CB11-ST22-3401-Z21,C24,DGN,PCB3401,
Channel 1-640nm narrow,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,77.367897,22.441082,0,3522918772,8/20/2015,1:32:51 PM,20,0.019157,0.019157,0,P5.0.8,CB12-ST22-3701-Z21,C25,DGN,PCB3701,
Channel 2-640nm narrow,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,77.367897,22.441082,0,3522918772,8/20/2015,1:32:51 PM,20,0.017459,0.017459,0,P5.0.8,CB12-ST22-3701-Z21,C25,DGN,PCB3701,
Channel 3-645nm wide,,,0,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,77.367897,22.441082,0,3522918772,8/20/2015,1:32:51 PM,20,0.006288,0.006288,0,P5.0.8,CB12-ST22-3701-Z21,C25,DGN,PCB3701,
Channel 4-640nm narrow,7/30/2015,1:31:17 PM,173,66.639236,21.696187,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3521104277,3901,0.081843,5.853959,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.007403,-0.175083,1.751434,1.200101,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.023467,-0.166549,1.026889,-1.03874,,,,0.461118,1.402811,94.169281,0.0156,155,1.475704,7.075207,1.321846,6.913138,50,0.153858,0.998534,,77.367897,22.441082,0,3522918772,8/20/2015,1:32:51 PM,20,1.320606,-0.00124,0.971621,P5.0.8,CB12-ST22-3701-Z21,C25,DGN,PCB3701,
Channel 1-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,82.194115,22.53732,0,3522923761,8/20/2015,2:56:00 PM,6,0.00859,0.00859,0,P5.0.8,CB17-ST7-3402-Z6,C30,DGN,PCB3402,
Channel 2-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,82.194115,22.53732,0,3522923761,8/20/2015,2:56:00 PM,6,0.017937,0.017937,0,P5.0.8,CB17-ST7-3402-Z6,C30,DGN,PCB3402,
Channel 3-645nm wide,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,50,0,0,,82.194115,22.53732,0,3522923761,8/20/2015,2:56:00 PM,6,0.006028,0.006028,0,P5.0.8,CB17-ST7-3402-Z6,C30,DGN,PCB3402,
Channel 4-640nm narrow,8/17/2015,2:58:09 PM,207,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3522664690,3901,0.079323,5.857048,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006278,-0.155314,1.635199,1.188874,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.02483,-0.169667,1.065374,-1.075411,,,,0.539313,1.694404,115.509085,0.0167,166,1.837519,7.326131,1.302579,6.673138,50,0.53494,0.978491,,82.194115,22.53732,0,3522923761,8/20/2015,2:56:00 PM,6,1.746678,0.444099,0.96256,P5.0.8,CB17-ST7-3402-Z6,C30,DGN,PCB3402,
Channel 1-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,83.890938,22.649596,0,3522992737,8/21/2015,10:05:36 AM,7,0.008739,0.008739,0,P5.0.8,CB17-ST8-3402-Z7,C30,DGN,PCB3402,
Channel 2-640nm narrow,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,83.890938,22.649596,0,3522992737,8/21/2015,10:05:36 AM,7,0.018419,0.018419,0,P5.0.8,CB17-ST8-3402-Z7,C30,DGN,PCB3402,
Channel 3-645nm wide,,,0,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,50,0,0,,83.890938,22.649596,0,3522992737,8/21/2015,10:05:36 AM,7,0.005736,0.005736,0,P5.0.8,CB17-ST8-3402-Z7,C30,DGN,PCB3402,
Channel 4-640nm narrow,8/17/2015,2:58:09 PM,207,67.137444,22.677901,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],15,3522664690,3901,0.079323,5.857048,,4,0,0,0,0,-0.001147,0.020138,-0.1184,-0.011437,0.032283,-0.61199,4.320259,1.448233,0.006278,-0.155314,1.635199,1.188874,,,,4,0.000089,-0.000667,0.005247,-0.005101,-0.002566,0.026416,-0.193614,0.189008,0.037188,-0.425755,2.757844,-2.738221,0.02483,-0.169667,1.065374,-1.075411,,,,0.539313,1.694404,115.509085,0.0167,166,1.837519,7.326131,1.302579,6.673138,50,0.53494,0.978491,,83.890938,22.649596,0,3522992737,8/21/2015,10:05:36 AM,7,1.734832,0.432253,0.960521,P5.0.8,CB17-ST8-3402-Z7,C30,DGN,PCB3402,
Channel 1-640nm narrow,,,0,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,72.33699,23.002407,0,3522994543,8/21/2015,10:35:42 AM,21,0.00537,0.00537,0,P5.0.8,CB10-ST23-3301-Z22,C26,DGN,PCB3301,
Channel 2-640nm narrow,,,0,81.519737,22.401927,5.8,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\CharacterizationCoeff\CB_PCB3901_150728_COEFF_D104_ONLY.csv,CalCoeff,[07-28-15],0,0,3901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,50,0,0,,72.33699,23.002407,0,3522994543,8/21/2015,10:35:42 AM,21,0.004892,0.004892,0,P5.0.8,CB10-ST23-3301-Z22,C26,DGN,PCB3301,
